	ИЗОБРАЖЕНИЕ	ИСТОЧНИК	ВОЗРАСТ ИСПОЛНИТЕЛЯ	ТЕКСТ ИСПОЛНИТЕЛЯ
363	https://cdn.pixabay.com/photo/2016/07/11/15/43/woman-1509956_960_720.jpg	https://pixabay.com/ru/photos/%d0%b6%d0%b5%d0%bd%d1%89%d0%b8%d0%bd%d0%b0-%d0%bf%d0%be%d0%bb%d0%b5-%d1%81%d0%be%d0%bb%d0%bd%d0%b5%d1%87%d0%bd%d1%8b%d0%b9-%d1%81%d0%b2%d0%b5%d1%82-%d0%bc%d0%be%d0%b4%d0%b0-1509956/	52	Солнечная, жизнеутверждающая картинка.Стоит ясный летний день, девочка в легком светлом платье сидит спиной к зрителю на ромашковом поле, заливаемом лучами солнца. Волосы девочки распущены, на голове летняя соломенная шляпка с цветком и красной ленте на тулье. Девочка придерживает шляпку рукой, видимо, из-за набежавшего шаловливого ветерка. Судя по ее позе, девочка всматривается в редкую лесную поросль за краем одуванчиковой поляны- там из-за деревьев виднеется бок машины. Картинка дышит покоем и безмятежностью, единством ребенка и летней природы, думаю, у главной героини она запечатлеется в памяти на всю жизнь, ассоциируясь с детством, летом, простым детским счастьем
364	https://cdn.pixabay.com/photo/2022/01/27/22/57/skateboarding-6973365_960_720.jpg	https://pixabay.com/ru/photos/%d1%81%d0%ba%d0%b5%d0%b9%d1%82%d0%b1%d0%be%d1%80%d0%b4%d0%b8%d0%bd%d0%b3-%d1%87%d0%b5%d0%bb%d0%be%d0%b2%d0%b5%d0%ba-%d0%ba%d0%be%d0%bd%d1%8c%d0%ba%d0%be%d0%b1%d0%b5%d0%b6%d0%b5%d1%86-6973365/	62	"Скейт!  Когда я смотрю какие чудеса вытворяет молодёжь на этих дощечках с колёсиками, иногда просто дух захватывает! Молодёжь сейчас , вопреки тому что твердят старшие ""товарищи"" , очень развита физически.  В моей юности даже обычный велик был предметом гордости , ""Орлёнок"" ""Школьник"" и ""Салют"" на которых никаких трюков выполнить было просто невозможно.  А сейчас!...  ""- жить стало лучше. Жить стало веселей""..."
365	https://cdn.pixabay.com/photo/2015/01/08/18/30/entrepreneur-593371_960_720.jpg	https://pixabay.com/ru/photos/%D0%BF%D1%80%D0%B5%D0%B4%D0%BF%D1%80%D0%B8%D0%BD%D0%B8%D0%BC%D0%B0%D1%82%D0%B5%D0%BB%D1%8C-%D0%B7%D0%B0%D0%BF%D1%83%D1%81%D0%BA%D0%B0%D1%82%D1%8C-%D1%87%D0%B5%D0%BB%D0%BE%D0%B2%D0%B5%D0%BA-593371/	38	Парень у очках сидит за ноутбуком
366	https://cdn.pixabay.com/photo/2016/07/11/15/43/woman-1509956_960_720.jpg	https://pixabay.com/ru/photos/%d0%b6%d0%b5%d0%bd%d1%89%d0%b8%d0%bd%d0%b0-%d0%bf%d0%be%d0%bb%d0%b5-%d1%81%d0%be%d0%bb%d0%bd%d0%b5%d1%87%d0%bd%d1%8b%d0%b9-%d1%81%d0%b2%d0%b5%d1%82-%d0%bc%d0%be%d0%b4%d0%b0-1509956/	33	Юность и солнце. Навстречу утру, босиком по утреней росе! Желтенькая шляпка , мечты и мысли о светлом будущем. Что ждет нас впереди, какие ожидают приключения? Только небо и вечное лето в душе!
367			22	Уютное осеннее чаепитие на веранде загородного дома с очень смешным песиком
368			24	"Уютная атмосфера дружеского вечера, изображение счастья при душевной пустоте внутри, глаза открыты только у пёселя — единственного искреннего существа во всем этом фарсе вокруг. ""Кто эти люди и вообще зачем я здесь оказался, если этой девушке ничего от меня не надо"" — думает парень. ""Господи, когда этот придурок прекратит глупо улыбаться, он же совсем другой в жизни"" — думает девушка. ""Когда дадут покушать?"" — думает мопс."
369			48	Осенние посиделки с друзьями, тёплыми пледиками за кружечкой глинтвейна. Мммм... Обожаю! Глинтвейн - величайшее изобретение человечества! Согревает, поднимает настроение раскрепощает сознание, способствует ведению неспешных разговоров за жизнь. Хорошо ещё добавить свечей или камин, имбирное печенье и запах свежей хвои. Атмосферно. Кто-то вспомнит интересную или забавную историю. Кому-то найдется о чем погрустить. Но это будет светлая грусть. 
370			22	Раньше у меня был кот. Эта картинка напомнила мне времена, когда мы семьёй сидели в одной комнате, а он был крайне компанейским товарищем, и котя устраивался на спинку дивана, и мы все вместе так проводили время
371			22	"Черт, кажется, что сейчас я кайфую, сидя у нее на руках. Вокруг столько тепла, они вдвоем о чем-то болтают на своем человеческом языке. С тех пор, как они меня забрали домой, я еще не чувствовал такой кайф. Обо мне всегда заботятся, корм прикольный, иногда балуют вкусняшками, выводят на улицу каждое утро. Мне безумно нравится быть рядом с ними. Хочешь нежности? Пожалуйста, можно побежать к Кейт, пристроиться вот так же на коленках и балдеть от почесушек. А если у меня настроение ""устрой дестрой!"", то я бегу к Джеймсу, мы с ним играем в прятки, догонялки. Но саме мое любимое занятие - бегать за мячом, который кидает мне Джеймс. "
372			24	Сразу вспоминаю уютные посиделки с друзьями, когда всем тепло и хорошо, все расслаблены, о чем-нибудь разговаривают или во что-нибудь играют. Часто во время таких посиделок кто-либо время от времени тянется к телефону, и это немного расстраивает. Хочется живого общения, особенно, если ты давно не виделся с друзьями и очень по ним соскучился. 
373			21	Картинка напоминает мне подростковый возраст и посиделки с собакой на дачном участке. Примерно середина октября, уже начинаются первые заморозки и, даже с пледом, долго сидеть на улице некомфортно. В чашке налит горячий чай с бергамотом, свежий воздух наполняет энергией, чуть покалывая лицо   
374			21	Мы с Машей сидим в боталке, смотрим фильм, фантастических тварей. Она положила между нами свою плюшевую любимицу. Держимся за руки (или держались у нее в комнате, а как нас выгнали, так перестали)
375			25	Ребята приехали на дачу к другу осенью. Сидят, делятся новостями. Один из компании рассказывает смешную историю из своей жизни. Ребята наслаждаются чаем. Время кормить собаку прошло полчаса назад, а ребята так увлечены друг другом, что не заменили. 
376			21	Он: как хорошо чиллить с девушкой и мопсом на природе, забыв про все проблемы. Нам уже под тридцатник и мы неплохо зарабатываем, но у нас до сих пор нет детей. Она: я так рада, что у меня есть мопс и горячий шоколад в прикольной кружке и стильный тёплый шарф и парень. Морс: *недовольно ворчит по-мопсиному*
377			21	На Новый год мы купили кофе-машину, теперь вот можем позволить себе латте с маршмелками. Мы даже традицию завели - каждую субботу варить такой кофей, устраиваться поуютнее с Никки и смотреть кино. Сегодня решили пересмотреть Люди в черном. Но не похоже, что нашей Никки заходит кинчик, а странно - все-таки там мопс. Но, в целом, вечер проходит неплохо. 
378			21	Как я устала от этой ковидлы. И от дистанционки тоже. Хоть бы в этом году пандемия закончилась, сколько можно-то?!
379			24	Антисептики всегда стоят на моем рабочем столе, потому что сейчас в мире эпидемия коронавируса.
380			22	На входе в университет у нас стоят антисептики. Каждый раз, когда ты заходишь в универ, ты, соответственно, их видишь
381			44	Чеховские Толстый и Тонкий встретились в эпоху карантина. Толстый, дослужился до тайного советника, то есть важный и состоятельный, не отрывается от смартфона и ноутбука. А Тонкий даже в кадр не попал (пресс-служба Толстого сфотографировать не соизволила), один только китайский синенький санитайзер от него.
382			22	Короновирус, но только начало пандемии. Студент, вероятно, находится еще в общественном пространстве (кафе, универ), но уже вводятся меры. Может март-апрель 2020. 
383			27	"у меня вот одна родственница всё говорит руки мыть дома в связи с ""короной"". боится. а я вот вроде и боюсь, а вроде и не боюсь. интересно, если начнётся чума, я тоже будут так спокоен?"
384			56	Санитайзеры - нынче обязательное условие для работы, если, конечно, вы не на удаленке. Хотя эти средства, скорее, эмоциональная поддержка. Если рядом окажется инфицированный вряд ли эти штуки помогут.
385			63	Жаль, что это не про меня - у меня из этого только ноут и тот стоит на большом томе энциклопедии, чтобы не так сильно перегревался. А вокруг бумажки, тетради, чеки, в лучшем случае маски медицинские, но никак не это. 
386			50	"Почти год тому назад началась эта история с пандемией каронавируса. Антисептики стали постоянными спутниками одних, другие активно высмеивали ""осторожных"". Отлично помню свою радость, когда в аптеке удалось купить сразу пять пузырьков со спиртосодержащей жидкостью. Это давало надежду на полное обеззараживание окружающей среды... В СМИ сообщалось, что клавиатура компьютера или ноутбука и мобильный телефон - едва ли не главные рассадники заразы. Первое время я упорно протирала поверхности гаджетов, а потом это мне надоело. Пришлось плюнуть на рекомендации санитарных врачей и в итоге все-таки переболеть. Но справедливости ради надо добавить, что эта участь не миновала и самых упорный ""обеззараживателей""."
387			68	Чистота красоте не помеха! Ну почаще протрем ноутбук и смартфон, сбрызнем  ручки антисептиком, но маникюр никто не отменял. Жизнь прекрасна! 
388			20	Когда началась вся эта историю с коронавирусом, у нас гостила бабушка. Она переживала, что есдл останется в Питере долго, то не сможет потом попасть домой, а это будет катастрофой — ведь дома её ждёт огород!! Мы решили поддаться её уговорам и купили ей билет. Было решено, что в поезд ей нужно дать оюязательно санитайзер. Но кто бы мог подумать, что их уже было почти невозможно найти. Поэтому санитейзер ей мы делали сами из медицинского спирта.
389			64	Не привыкла отключать ноутбук, уходя на работу, и теперь у меня появилась проблема - мой кот. Матвею холодно и он только и ждет, когда я уйду из дома (или отойду куда-нибудь на более-менее большой срок) и сразу же садиться греться на, а скорее в (в серединке сидит, как в домике) ноут. Компьютеру это не нравится категорически - он пытается сломаться. Пока эта борьба между нами троими идет с переменным успехом.
390			20	Так теперь выглядит наша реальность. Коронавирус, действительно, оставил след в нашей жизни. Может, и к лучшему) По крайней мере, у каждого точно найдётся немного антисептика) 
391			19	Я помню как родители впервые повели меня на линейку 1 сентября в 1 класс. Мне было 6 лет, я был в парадной одежде и с большим букетом цветов. Тогда старшеклассник нес маленькую девочку на плече, а она звонила в колокольчик. После этой процессии я с другими детьми читал стихотворения перед школой. 
392			32	Когда я пошла в первый класс, у нас была большая линейка перед ТЮЗом. Мне перед этим купили страшно модный костюм в дорогущем детском магазине. На линейке нам дарили фотоаппараты, кажется, от губернатора, а потом показывали в самом ТЮЗе спектакль. Мне было немного обидно, что в звонок звонила не я, а другая девочка, хотя я тоже была одна из самых маленьких в классе.
393			52	Когда я пришла на линейку 1-го сентября первый раз, мне было страшно. Я думала, как не боится та девочка-первоклассница, которая дает первый звонок. Мне было бы очень страшно.
394			29	Девочка с золотыми кудрями идёт в первый класс. За руку её держит смуглокожий мужчина, надо полагать, отец. Девочка держит в руке колокольчик -- символ праздника Дня знаний, первого сентября; на колокольчике -- бант. Отец крепко держит ребёнка за руку, он как будто напряжён. Может, тоже волнуется. Если честно, сцены первого сентября начиная с 2004 года напоминают только об одном -- о теракте в Северной Осетии.
395			32	Эх, школьные годы, золотое времечко! В темно-зеленой форме в нашем районе ходили гимназисты. Так и слышу этот колокол – он славит праздник!
396			72	Возможно, первый звонок в школе. Его дает старшеклассница-выпускница. Директор школы взял её за руку, чтобы вывести на линейку, где собрались ученики.
397			48	"Очень хорошо помню несколько ярких моментов своего самого ""первого сентября"". Помню, что у меня был красивый яркий красный лаковый портфель с грибочком. Ужасно неудобный, но очень красивый :) И в портфеле в тот день у меня была чернильница и перо! Хотя писать мы начали шариковыми ручками - это бурно обсуждалось родителями и учителями - не помешает ли это выработке хорошего почерка?! И на этот праздник в школе нам подарили ранцы... жуткого темно-бордового цвета с рисунком кошачьей морды. Вот такие воспоминания."
398			27	Это кадр из не очень ностальгического школьного прошлого: первое сентября или там, может быть, последний звонок. Девочка-первоклассница звонит вот в такой колокольчик, и первоклассников принимают в новой роли учеников, а одиннадцатиклассники радуются тому, что наступил их последний год школьной десятилетки. Я детально помню свой последний звонок - это было уже в конце учебного года, в мае. Директор и завучи говорили красивые слова о ценности школьных лет, а нас больше заботили предстоящие экзамены, поступление в вузы и чувство, что мы почти совсем взрослые. Мы не боялись. Мы хотели уже скорее вступить в будущее. 
399			30	Загорелый отец в тёмно-сером костюме крепко держит правой рукой за левую руку первоклассницу в школьной форме. У неё в правой руке большой золотой колокольчик с красным бантом. У неё длинные золотистые волосы. 
400			74	 Я иду, почти бегу, по Большой Под'яческой от Фонтанки к Мойке. На Мойке, рядом со зданием, в котором когда-то служил Рылеев, находится наш детский сад. Он входит в состав Обучающего комплекса вместе со средней школой, которая расположена совсем рядом на Фонарном переулке. Все дети старшей группы стали первоклассниками  этой школы, однако, учиться первый год они будут в помещении своего детского сада, здание, которого такую возможность предоставляет. Наконец, я выбегаю на Мойку, и слышу: колокольчик! Крупный старшеклассник во главе построенных малышей с цветами заходит в школу, а на плече у него сидит моя крохотная внучка и упоенно бренчит колокольчиком: первый звонок!
401			54	"Вообще-то моя младшая дочка сразу шла на семейное образование. Но перед 1 сентября я договорилась в местной школе, чтобы она вместе с другими первоклашками постояла на линейке: в школьном платьице, с бантами и букетом. Отметиться, так сказать.И, когда старшеклассники повели малышей в школу под первый звонок, я увидела, что Марусе ""достался"" парень, который, видимо, так стеснялся своей роли, что не взял её ладошку в свою, а вёл, держа двумя пальцами за манжет куртки. Было одновременно и смешно, и обидно."
402			19	Эта картинка напоминает мне о школьном Первом звонке. Я плохо помню мой Первый Звонок, но мне было 7 лет, и мои родители отвели меня в красивую школу. Мне очень нравилась моя учительница из начальных классов и мои одноклассники. Все остальное выветрилось из моей памяти.
403			59	Лет восемь - десять я ходила с детьми 1-го сентября в школу, понятно, что пока они не выросли. Сначала со старшей, потом с младшей дочкой. Этот день для меня был всегда волнительным, потому что волновалась за детей и вспоминала свои первосентябрьские походы в школу. Смотрела на деток и видела, как все подросли за лето, изменились. А потом когда начиналась линейка, звучал звонок, играла песня про школьные годы и у меня слезы подступали к горлу, охватывало чувство  радости и грусти. Я всегда  вспоминала в эти минуты и свои школьные линейки, своих одноклассников. А в этом году у меня уже внук пойдет в первый класс! Как это будет, не представляю.
404			76	Мне кажется, это последний школьный звонок. Первоклассник и выпускник, последний раз вместе на школьной линейке. 
405			20	меня всегда раздражали эти глупые традиции со всякими звонками, линейками и подобной херью. делают из образовательного учреждения какой-то цирк.
406			71	Последний звонок в школеНовыц
407			67	Это было недавно, это было давно.
408			67	Первый звонок. Настроение торжественно радостное. Папа держит за руку. Дочь смело идёт в школьный мир. 
409			23	"Это первый звонок, линейка, ""первый раз в первый класс"" - очень волнительный момент для каждого ребенка, воспоминание о котором он пронесет через всю жизнь. И звон колокольчика, и самая красивая девочка из только сформировавшегося первого класса, и такие ""взрослые"" выпускники на которых надо задирать голову вверх, чтобы рассмотреть их лица, и то как они за руку проведут тебя в твой первый кабинет, где начнется личная эпопея с названием ""образование"", неловкие стишки на крыльце школы перед всеми учениками, родителями и учителями, пожелания и наставления, пестрые букеты в руках малышей и детские песни из попортившихся динамиков, очень часто этот день сопровождается моросью и неприятным ветром, но все же этот день один из самых запоминающихся. "
410			16	Меня пугает эта картинка. Рука взрослого человека сковывает их, словно цепь. Я бы не хотела стоять так близко к своему от*цу. С колоколом у меня настойчивая ассоциация, что это символ невозможности позвать на помощь. Он (колокол) большой, но ребёнок в него не звонит. Он просто есть, и он тяжёлый
411			17	В школе я стремилась следовать правилам, никогда не выходила играть со сверстниками во время перемен — словом, быть идеальной ученицей. Мой нездоровый перфекционизм сделал меня очень нервной, и когда на сентябрьских линейках старшеклассники проносили по площадке девочек, звонящих в колокольчик, я искала в себе недостатки: что не так, если выбрали не меня?
412			24	"Вспомнила, как на 1 сентября старшеклассник-отличник, который казался немножко странным, т.к. был очень уверенным в себе зазнайкой:) нес первоклашку (в детстве уверенность отличников оч удивляла, тогда казалось, что они могут быть только тюфяками в очках). А вторая история: в 5 классе пришла к нам новая девочка, нас поставили вместе на линийке, и мы познакомились и рассказывали, какими стихиями можем управлять (как популярные в то время персонажки из мульта ""чародейки""). С того момента очень долго дружили."
413			22	Готовимся с лучшими друзьями к летней сессии в Таврическом саду
414			24	Мы глядим в пустой экран неизвестно какого ноутбука, посреди неизвестно какого места и наши улыбки такие же пустые, как экран ноубтука и воображение фотографа. Какие же мы насквозь фальшивые!
415			48	На природе с ноутбуком смотреть видео... Не моё, это точно. На природе надо гулять, можно с фотоаппаратом, можно просто с друзьями или в одиночку, кто как любит. Дышать свежим воздухом и отдыхать от обыденной жизни. Быть может искать удачные кадры или просто дать глазам насладиться красотой природы. Уловить ласковый лучик солнца. Постараться заметить нечто, ускользающее от нашего взора в повседневности. И не важно, будет это парк посреди мегаполиса или дремучий лес, куда Макар телят не гонял. А быть может берег моря или лесной речки? Радужные камешки в полосе прибоя. Свежий ветерок и ощущение свободы.
416			22	Эта картинка напомнила мне первые курсы университета. Мы писали тесты за компьютерами и смотрели ответы друг у друга
417			22	Мысли: Вы понимаете, чо это за херня? Боже мой, за что эта дичь? Нахрена мне это надо? Я вообще-то тут занимаюсь нормальной наукой, а она сует эту убогую проективную методику. *кривляя* Нарисуйте цветок, если его стебель наклонен в левую сторону, то это значит, что доминирует ваше левое полушарие. Камоооон, кажется, ей нужно рассказать про мозг.  Ребята рядом: Фаааак, это жопа. Лучший способ проинтерпретировать наши рисунки - это напиться и пустить язык в пляс. 
418			24	Я не привыкла работать в общественных местах, но мне всегда интересно наблюдать за такими людьми, хотя иногда я не понимаю: как и зачем работать там, где тебе может помешать что угодно? Лично я не могу сосредоточиться, когда вокруг шум и гам, толпы людей и много отвлекающих факторов. Мне комфортнее дома, а в парке я лучше встречусь со своими друзьями.
419			21	Конец августа, только началась учёба в колледже. Так жарко, что все спокойно ходят в летней одежде. Берёшь в столовке холодный фруктовый смузи, зной моментально испаряется. Садишься под раскидистый дуб делать домашку. Функции множественных переменных, ммм... Лёгкий ветерок периодически колышет волосы, лучшее место для учёбы 
420			21	"Группой 793 собрались посмотреть фильм в клубе. Смотрим ""Малыша на Драйве"" или ""Карты, деньги, два ствола"". Много шутим, едим пиццу, комната в полумраке, все весело, хорошо и приятно"
421			25	Работа над совместным проектом идет полным ходом. Погода тому благоволит. Девушка рассказывает, что за выходные она успела сделать несколько эскизов. 
422			21	-хэй, мой ноутбук уже вырубился. А сколько зарядки осталось на твоём ноутбуке? -я хз, мне норм. -да у тебя три процента, он сейчас рубанётся. -о ужас, у нас нет зарядного утройства. -кто-нибудь знает, где в этом газоне розетка????
423			21	Очередной групповой проект. Уфф, ненавижу их. А куда деваться? Да, в общем, не так уж и плохи сами проекты. С группой часто не везет. Коллеги ленятся, понимаете ли. Но где наша не пропадала. Сегодня я предложила им собраться на свежем воздухе. И, знаешь, помогло. Мы почти допиплили, осталось только оформить презу. 
424			21	"Помню, как ездила в детстве на Азовское море. Долгое время это оставалось моей единственной поездкой заграницу. Хотя ""заграница"" тоже весьма сомнительная."
425			24	Семейные поездки на море каждый год- залог здоровья и необходимого количества витамина Д в организме.
426			22	В последний раз на море я со своей семьей была в 2014 году. Эта картинка напомнила мне, как мы встречали закаты на побережье Черного моря. Теплое море и освежающий бриз - это то, о чем я так давно уже мечтаю
427			44	Папа снимает закат. Мама указывает на еле-заметную мачту на горизонте. А дитя жаждет купания, плескаться в волнах или собирать ракушки. Но родители крепко держат девочку за обе руки. 21 век, детей одних оставлять нельзя ни на миг.
428			22	Семья. Счастливое детство. Период поездок на море с семьей. Воспроминания о детских годах, может класс 1-6. Счастье гулять вечером с родителями вдоль моря и разговаривать обо всем, задавать вопросы. 
429			27	моя мать мечтала всю жизнь о доме у моря. а получила квартиру и вид из окна на озеро. и довольна этим :)
430			56	А это дивная картина. Как волны, сразу накатывают воспоминания. Середина 70-х. Евпатория. Гора Ежик. Так ее называла туристы. Хотя тут, скорее, побережье Юго-Восточной Азии. Но море не знает границ.
431			63	И это тоже не обо мне, даже в прошлом, хотя муж у меня был, ребёнок в таком возрасте тоже был и даже море было, но это ведь сусально-плакатная картинка. В жизни всё не так. 
432			50	Поездки на море – синоним отдыха и расслабления. Ничто не дарит таких ощущений, как морской прибой, пустынный пляж, вечерние прогулки по набережной. И неважно, сколько тебе лет. Всегда сохраняется это ожидание чуда от того момента, когда из окна поезда открывается вид на морскую гладь. Очень хочется надеяться, что летом получится поехать в теплые края.
433			68	Вспоминая о море, почему-то не представляешь себя загорающим на пляже, либо плещущимся в прибрежной воде, Воображение рисует необъятный морской простор под высоким небосводом, завораживающие, постоянно меняющие оттенки волны.
434			20	Я очень люблю море. Море такое бескрайнее. Иногда мне кажется, что в нем можно утонуть, просто стоя на берегу. Море завораживает меня, я даже не могу найти подходящих слов для описания ощущений, которые вызывает у меня. Дрожь и волнение. Я очень хочу в будущем жить у воды и каждый вечер прогуливаться по берегу.
435			64	Раньше фотографировали людей или виды, и фотограф понимал, что он останется за кадром, и это было правильно. В этом было немало творчества. А нынешние селфи, когда самолюбование достигает высокой степени абсурда, сводит процесс фотографирования даже не до ремесленичества, а гораздо ниже. Как бы мы отнеслись к художнику, который рисует только автопортреты?
436			20	Эта картинка веет счастьем, свободой и летом. Сразу вспоминаю этот запах, запах моря, запах свободы. Хочется вдохнуть полной грудью, лечь на песок и просто слушать, как морская пена касается песка. А закат солнца-волшебство. Что может быть лучше? 
437			19	В начальной школе весь мой класс поехал на завод по производству елочных игрушек. Нам рассказывали и показывали как их производят, как вручную расписывают. 
438			32	Когда я была маленькая, у нас дома были совершенно замечательные деревянные игрушки, которые родителям привезли какие-то друзья из Прибалтики. Кажется, у мамы часть из них до сих пор осталась.
439			52	В Новый год всегда немножко ждешь чуда. Но бывает страшно, когда видишь в шарике отражение собравшихся людей и думаешь о том, как быстро всё это может исчезнуть. Лучше уж такие шарики -- с таинственными картинками. 
440			29	Расписная современная ёлочная игрушка на искусственной ёлке. Горят гирлянды. Новый год.
441			32	"Почему-то первое, что пришло в голову – первая серия экранизации романа ""Зулейха открывает глаза"", где подкулачник Муртаза пытается утаить от советской власти зерно и везёт его в санях в ближайший лесок."
442			72	Это, конечно, Новый Год. На шарике - какой-то восточный сказочный сюжет. Мальчик и девочка и какое-то волшебное существо. Только доброе или нет? Хорошо бы доброе 
443			48	Мне всегда хотелось разрисовать елочную игрушку. Как посмотришь на то, как это делают другие, думаешь - а вот и я сейчас... Но это не так просто. Хотя камушки раскрашивать я пробовала...
444			27	Приятно перед Новым Годом украсить елку - если тебе есть с кем это делать. До сих пор для меня это действо - исключительно семейное. Когда я жила с друзьями, у нас не было елки, и нам она была совсем не нужна, она была бы даже лишней на этом празднике. Мы не сидели дома в новогоднюю ночь, а всегда гуляли, бесились, отрывались, хотелось встретить НГ в самой неожиданной обстановке: в поезде, в незнакомом городе, на набережной со случайными людьми и т.д. Сейчас я наряжаю елку с племянником, потому что это - праздник для него. У него загораются глаза в ожидании чуда. А мне приятно создавать другому человеку такое клевое, насыщенное детство
445			30	Искусственная новогодняя ёлка красиво подсвечена гирляндами с разноцветными лампочками. На ёлке большой расписной шар на ниточке, на котором на синем фоне нарисована тройка, которая едет по снежной дороге. На тройке на санях едут две девушки в тёплой одежде: одна в коричневой, другая в синей.
446			74	" Ёлочная ""планка"" была для меня высоко поднята моими первыми ёлками. ""Костя, у ребенка нет ёлки!""- пилила бабушка. Отец молча надевал старую шинель, шапку со снятой кокардой и шел на Витебский вокзал.  Возвращался он всегда с огромной ёлкой. Огромной для наших потолков - 3м 20см. Начиналась суета. Отец отпиливал от ёлки нужный кусок. Переворачивали табуретку, ставили в нее ведро, в ведро ствол ёлки, заваливали его булыжниками,  принесннными с заднего двора. Ствол обматывался  толстой веревкой, которая затем натягивалась и, связывая каждую ножку табуретки со стволом, обеспечивала последнему устойчивость. Потом в ведро наливали воду, и елка начинала оживать, расправлять ветки и умопомрачительно пахнуть! Обои напоминают."
